n1.name,n1.identifier,n2.name,n2.identifier,r.cell_line,r.pubmed_id,r.source,r.statistic_score
BNI1,855450,PFY1,854289,null,16155567,High Throughput,0.5
BNI1,855450,RFT1,852261,null,16155567,High Throughput,0.5
BNI1,855450,SWE1,853252,null,12686605,Low Throughput,0.8
BNI1,855450,ELP6,855360,null,14764870,High Throughput,0.5
BNI1,855450,SSU72,855499,null,16155567,High Throughput,0.5
BNI1,855450,BBC1,853433,null,11743205,High Throughput,0.5
BNI1,855450,UTP15,855118,null,16155567,High Throughput,0.5
BNI1,855450,TUS1,851145,null,11743205,High Throughput,0.5
BNI1,855450,UTP20,852282,null,16155567,High Throughput,0.5
BNI1,855450,SMX2,850528,null,16155567,High Throughput,0.5
BNI1,855450,DRS2,851207,null,11743205,High Throughput,0.5
BNI1,855450,DYN3,855345,null,11743205,High Throughput,0.5
BNI1,855450,SEC15,852618,null,16155567,High Throughput,0.5
BNI1,855450,PIN4,852229,null,11743205,High Throughput,0.5
BNI1,855450,VID22,851088,null,14764870,High Throughput,0.5
BNI1,855450,VAC7,855673,null,14764870,High Throughput,0.5
BNI1,855450,ARL1,852462,null,14764870,High Throughput,0.5
BNI1,855450,BEM4,855942,null,11743205,High Throughput,0.5
BNI1,855450,POP1,855500,null,16155567,High Throughput,0.5
BNI1,855450,THS1,854732,null,16155567,High Throughput,0.5
BNI1,855450,CFD1,854814,null,16155567,High Throughput,0.5
BNI1,855450,ERG3,850745,null,14764870,High Throughput,0.5
BNI1,855450,CIN8,856648,null,10085293,Low Throughput,0.8
BNI1,855450,CAP1,853862,null,14764870,High Throughput,0.5
BNI1,855450,BIM1,856736,null,14764870,High Throughput,0.5
BNI1,855450,CHS5,851041,null,11743205,High Throughput,0.5
BNI1,855450,ELP4,856002,null,14764870,High Throughput,0.5
BNI1,855450,ATS1,851213,null,11743205,High Throughput,0.5
BNI1,855450,ARP1,856530,null,11743205,High Throughput,0.5
BNI1,855450,NIP100,855929,null,11743205,High Throughput,0.5
BNI1,855450,YPT6,850966,null,11743205,High Throughput,0.5
BNI1,855450,BEM2,856899,null,11743205,High Throughput,0.5
BNI1,855450,SDA1,853160,null,16155567,High Throughput,0.5
BNI1,855450,DMA2,855607,null,15146058,Low Throughput,0.8
BNI1,855450,SMI1,853144,null,11743205,High Throughput,0.5
BNI1,855450,SEC11,854840,null,16155567,High Throughput,0.5
BNI1,855450,PAC1,854443,null,11743205,High Throughput,0.5
BNI1,855450,ELM1,853818,null,11743205,High Throughput,0.5
BNI1,855450,SKT5,852218,null,11743205,High Throughput,0.5
BNI1,855450,NUM1,851727,null,11743205,High Throughput,0.5
BNI1,855450,PRE5,855362,null,16155567,High Throughput,0.5
BNI1,855450,JNM1,855339,null,11743205,High Throughput,0.5
BNI1,855450,BNI4,855488,null,11743205,High Throughput,0.5
BNI1,855450,COG4,856220,null,16155567,High Throughput,0.5
BNI1,855450,PCL1,855427,null,11743205,High Throughput,0.5
EAF1,851962,LIP5,854371,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,RAD27,853747,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,GCN5,853167,null,16543222,Low Throughput,0.8
EAF1,851962,APC11,851554,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,SWI3,853264,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,SWR1,851934,null,15045029,Low Throughput,0.8
EAF1,851962,COG8,854904,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,COG6,855687,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,TPM1,855645,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,SWC4,852885,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,APC1,855549,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,SWD3,852472,null,15353583,High Throughput,0.5
EAF1,851962,CTF8,856598,null,15353583,High Throughput,0.5
EAF1,851962,APC2,850818,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,CDC73,851136,null,15353583,High Throughput,0.5
EAF1,851962,SPP1,855965,null,15353583,High Throughput,0.5
EAF1,851962,GEF1,853497,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,HAT2,856654,null,15353583,High Throughput,0.5
EAF1,851962,HFI1,855821,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,RSC2,851071,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,SNT1,850399,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,CTF18,855102,null,15353583,High Throughput,0.5
EAF1,851962,YAF9,855616,null,15045029,Low Throughput,0.8
EAF1,851962,RSC1,852947,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,LEO1,854290,null,15353583,High Throughput,0.5
EAF1,851962,OKP1,853090,null,15353583,High Throughput,0.5
EAF1,851962,SAC3,851737,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,BRE1,851485,null,15353583,High Throughput,0.5
EAF1,851962,RTF1,852607,null,15353583,High Throughput,0.5
EAF1,851962,ATG17,851142,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,GSH1,853344,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,HST3,854190,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,ESA1,854418,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,SPT7,852373,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,BUB1,853100,null,15353583,High Throughput,0.5
EAF1,851962,BRE2,850702,null,15353583,High Throughput,0.5
EAF1,851962,EPL1,850520,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,IWR1,851442,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,COG5,855676,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,ISW1,852547,null,15353583,High Throughput,0.5
EAF1,851962,LGE1,856052,null,15353583,High Throughput,0.5
EAF1,851962,VAM7,852660,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,HHT1,852295,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,CTF13,855119,null,15353583,High Throughput,0.5
EAF1,851962,ERG2,855242,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,PEP3,850840,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,CSF1,850776,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,COG7,852879,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,BIK1,850328,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,BUB2,855077,null,15353583,High Throughput,0.5
EAF1,851962,HTZ1,854150,null,15045029,Low Throughput,0.8
EAF1,851962,SDC1,852080,null,15353583,High Throughput,0.5
EAF1,851962,MAD1,852794,null,15353583,High Throughput,0.5
EAF1,851962,CDC23,856571,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,YNG2,856490,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,RAD6,852822,null,15353583,High Throughput,0.5
EAF1,851962,VPS54,851591,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,CLA4,855418,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,SGF73,852814,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,PEP5,855271,null,18676811,High Throughput|Low Throughput,0.9
EAF1,851962,GOS1,856354,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,BUB3,854191,null,15353583,High Throughput,0.5
EAF1,851962,NUP120,853808,null,18212056,High Throughput|Low Throughput,0.9
EAF1,851962,SWC3,851222,null,18676811,High Throughput|Low Throughput,0.9
GFD1,855297,DBP5,854211,null,21576265,Low Throughput,0.8
CLC1,853077,PAN1,854822,null,21849475,Low Throughput,0.8
HPR1,851716,HHT1,852295,null,7982575,Low Throughput,0.8
HPR1,851716,UAF30,854470,null,26663077,Low Throughput,0.8
HPR1,851716,RRN3,853734,null,26663077,Low Throughput,0.8
HPR1,851716,DIA2,854247,null,19651896,Low Throughput,0.8
HPR1,851716,RAD24,856920,null,19651896,Low Throughput,0.8
HPR1,851716,DEF1,853811,null,17537816,Low Throughput,0.8
HPR1,851716,HHF1,852294,null,7982575,Low Throughput,0.8
HPR1,851716,DNA2,856569,null,19651896,Low Throughput,0.8
HPR1,851716,CTF18,855102,null,19651896,Low Throughput,0.8
HPR1,851716,DDC1,855907,null,19651896,Low Throughput,0.8
HPR1,851716,SPT2,856908,null,7862161,Low Throughput,0.8
HPR1,851716,PAP2,854034,null,8647385,Low Throughput,0.8
HPR1,851716,PRI1,854825,null,19651896,Low Throughput,0.8
HPR1,851716,MEC3,850995,null,19651896,Low Throughput,0.8
HPR1,851716,CDC6,853244,null,19651896,Low Throughput,0.8
HPR1,851716,SWT1,854337,null,17030511,Low Throughput,0.8
HPR1,851716,MFT1,854940,null,19651896,Low Throughput,0.8
HPR1,851716,POL32,853500,null,19651896,Low Throughput,0.8
HPR1,851716,ELG1,854315,null,19651896,Low Throughput,0.8
HPR1,851716,RAD17,854550,null,19651896,Low Throughput,0.8
BTN2,853043,IST2,852382,null,15701790,Low Throughput,0.8
DSN1,854827,CHL4,851841,null,30117803,Low Throughput,0.8
DSN1,854827,MCM2,852258,null,30117803,Low Throughput,0.8
DSN1,854827,CNN1,850607,null,30117803,Low Throughput,0.8
RML2,856660,OLE1,852825,null,10320805,Low Throughput,0.8
ARV1,850943,IRE1,856478,null,21266578,Low Throughput,0.8
NUP157,856842,NUP82,853385,null,8628268,Low Throughput,0.8
NUP157,856842,NUP188,854868,null,8522578,Low Throughput,0.8
NUP157,856842,NUP170,852199,null,8522578,Low Throughput,0.8
RRP6,854162,NPL3,852042,null,10611239,Low Throughput,0.8
RRP6,854162,SUB2,851475,null,12417728,Low Throughput,0.8
RRP6,854162,NOT5,856186,null,21862638,Low Throughput,0.8
RRP6,854162,RAI1,852646,null,16131592,Low Throughput,0.8
RRP6,854162,APQ12,854771,null,15489286,Low Throughput,0.8
SPC42,853824,SPC29,855979,null,30044722,Low Throughput,0.8
SPC42,853824,MPS1,851533,null,11827982,Low Throughput,0.8
YPT31,856753,YPT32,852662,null,8978673,Low Throughput,0.8
SEC10,850863,SEC15,852618,null,11063675,High Throughput,0.5
SEC10,850863,YPT1,850505,null,11063675,High Throughput,0.5
SEC10,850863,GDI1,856876,null,11063675,High Throughput,0.5
SEC10,850863,CDC42,850930,null,11706050,Low Throughput,0.8
KIN1,851700,KIN2,850785,null,30305396,Low Throughput,0.8
BUD3,850345,CIN8,856648,null,19339280,Low Throughput,0.8
RTF1,852607,VPS71,854966,null,15353583,High Throughput,0.5
RTF1,852607,SRB2,856437,null,11014804,Low Throughput,0.8
RTF1,852607,SPT4,852955,null,11014804,Low Throughput,0.8
RTF1,852607,HTZ1,854150,null,15353583,High Throughput,0.5
RTF1,852607,UBP6,850562,null,16040246,High Throughput,0.5
RTF1,852607,DST1,852839,null,16040246,High Throughput,0.5
RTF1,852607,ELP3,856019,null,16040246,High Throughput,0.5
RTF1,852607,ELP6,855360,null,16040246,High Throughput,0.5
RTF1,852607,CTK1,853718,null,11927560,Low Throughput,0.8
RTF1,852607,PRE9,853036,null,16040246,High Throughput,0.5
RTF1,852607,SWR1,851934,null,15353583,High Throughput,0.5
RTF1,852607,SWC5,852532,null,15353583,High Throughput,0.5
RTF1,852607,KIN28,851450,null,11014804,Low Throughput,0.8
RTF1,852607,ELP2,853114,null,16040246,High Throughput,0.5
RTF1,852607,VPS72,852096,null,15353583,High Throughput,0.5
RTF1,852607,ELP4,856002,null,16040246,High Throughput,0.5
RTF1,852607,SRB5,852996,null,11014804,Low Throughput,0.8
RTF1,852607,RPN4,851542,null,16040246,High Throughput,0.5
RTF1,852607,SEM1,851967,null,16040246,High Throughput,0.5
RTF1,852607,RPN10,856607,null,16040246,High Throughput,0.5
RTF1,852607,POB3,854933,null,11014804,Low Throughput,0.8
RTF1,852607,IKI3,851100,null,16040246,High Throughput,0.5
RTF1,852607,FCP1,855320,null,11927560,Low Throughput,0.8
RTF1,852607,NRD1,855470,null,16246725,Low Throughput,0.8
CDC11,853539,SHS1,851373,null,25971665,Low Throughput,0.8
CDC11,853539,BNI5,855555,null,25971666,Low Throughput,0.8
CLB3,851400,MAD2,853422,null,19581447,Low Throughput,0.8
CLB3,851400,CLB4,850907,null,20581451,Low Throughput,0.8
MPS2,852805,NUP188,854868,null,30346046,Low Throughput,0.8
MPS2,852805,DHH1,851394,null,30346046,Low Throughput,0.8
MPS2,852805,SCP160,853365,null,19571182,Low Throughput,0.8
MPS2,852805,NUP170,852199,null,30346046,Low Throughput,0.8
MPS2,852805,NUP133,853957,null,30346046,Low Throughput,0.8
MPS2,852805,XRN1,852702,null,30346046,Low Throughput,0.8
MPS2,852805,NUP53,855184,null,30346046,Low Throughput,0.8
MPS2,852805,ASM4,851470,null,30346046,Low Throughput,0.8
MPS2,852805,KRE6,856287,null,30346046,Low Throughput,0.8
MPS2,852805,GLE2,856844,null,30346046,Low Throughput,0.8
MPS2,852805,POM33,850637,null,30346046,Low Throughput,0.8
MPS2,852805,BFR1,854373,null,19571182,Low Throughput,0.8
MPS2,852805,EAP1,853631,null,19571182,Low Throughput,0.8
MPS2,852805,ASC1,855143,null,19571182,Low Throughput,0.8
SED5,850713,COG3,856901,null,12011112,Low Throughput,0.8
SED5,850713,SEC22,850973,null,9202032,Low Throughput,0.8
SED5,850713,BOS1,850767,null,9202032,Low Throughput,0.8
SGD1,851049,HOG1,850803,null,12073033,Low Throughput,0.8
RPL21A,852489,RPL21B,856026,null,22377630,Low Throughput,0.8
MDM12,854153,PHB2,853146,null,9632789,Low Throughput,0.8
MDM12,854153,PHB1,853033,null,9632789,Low Throughput,0.8
XRS2,851975,RNR4,853091,null,16487579,High Throughput,0.5
XRS2,851975,SOD1,853568,null,16487579,High Throughput,0.5
XRS2,851975,RAD6,852822,null,18036332,Low Throughput,0.8
XRS2,851975,SWI6,850879,null,16487579,High Throughput,0.5
XRS2,851975,CIK1,855238,null,16487579,High Throughput,0.5
XRS2,851975,CTK2,853450,null,16487579,High Throughput,0.5
XRS2,851975,SRS2,853353,null,11156978,Low Throughput,0.8
XRS2,851975,CTF18,855102,null,18036332,Low Throughput,0.8
XRS2,851975,CTF8,856598,null,18036332,Low Throughput,0.8
XRS2,851975,VID22,851088,null,16487579,High Throughput,0.5
XRS2,851975,MDM12,854153,null,16487579,High Throughput,0.5
XRS2,851975,CTK1,853718,null,16487579,High Throughput,0.5
XRS2,851975,CTK3,854928,null,16487579,High Throughput,0.5
SPT16,852665,BUR2,850923,null,22022426,Low Throughput,0.8
SPT16,852665,CTR9,854020,null,22022426,Low Throughput,0.8
SPT16,852665,TOA2,853807,null,15987999,Low Throughput,0.8
SPT16,852665,SPT5,854999,null,22022426,Low Throughput,0.8
SPT16,852665,ESA1,854418,null,22022426,Low Throughput,0.8
SPT16,852665,CDC73,851136,null,22022426,Low Throughput,0.8
SPT16,852665,HTA1,851811,null,18089575,Low Throughput,0.8
SPT16,852665,HTZ1,854150,null,16977311,Low Throughput,0.8
SPT16,852665,SPT4,852955,null,22022426,Low Throughput,0.8
SPT16,852665,SGV1,856290,null,22022426,Low Throughput,0.8
SPT16,852665,GCN5,853167,null,15987999,Low Throughput,0.8
SPT16,852665,HPC2,852516,null,12524332,Low Throughput,0.8
SPT16,852665,NHP6B,852386,null,15987999,Low Throughput,0.8
SPT16,852665,HIR1,852275,null,12524332,Low Throughput,0.8
SPT16,852665,HIR3,853605,null,12524332,Low Throughput,0.8
SPT16,852665,POB3,854933,null,11432837,Low Throughput,0.8
SNF8,856105,PAF1,852582,null,29564528,Low Throughput,0.8
SNF8,856105,CTR9,854020,null,29564528,Low Throughput,0.8
MAS1,850860,CYM1,852041,null,28228553,Low Throughput,0.8
MAS1,850860,STE23,851105,null,28228553,Low Throughput,0.8
SAC1,853668,MBR1,853769,null,9267436,Low Throughput,0.8
SAC1,853668,SNF7,850712,null,15634212,Low Throughput,0.8
SAC1,853668,MSS4,851789,null,19477927,Low Throughput,0.8
SAC1,853668,SUR1,856050,null,20979339,Low Throughput,0.8
SAC1,853668,SLT2,856425,null,12695846,Low Throughput,0.8
SAC1,853668,FAB1,850574,null,15634212,Low Throughput,0.8
SAC1,853668,PTC1,851558,null,15634212,Low Throughput,0.8
SAC1,853668,IPT1,851644,null,20979339,Low Throughput,0.8
SAC1,853668,VPS34,850941,null,15634212,Low Throughput,0.8
SAC1,853668,SCS7,855315,null,20979339,Low Throughput,0.8
SAC1,853668,INP53,854276,null,12686590,Low Throughput,0.8
SAC1,853668,CSG2,852324,null,20979339,Low Throughput,0.8
SAC1,853668,VPS1,853870,null,15634212,Low Throughput,0.8
LOS1,853630,NSP1,853409,null,8641292,Low Throughput,0.8
LOS1,853630,SND3,852403,null,17409072,Low Throughput,0.8
LOS1,853630,TAF3,856096,null,16155567,High Throughput,0.5
VMA3,856686,VMA16,856421,null,22230956,Low Throughput,0.8
VMA3,856686,VMA11,855842,null,22230956,Low Throughput,0.8
SPC3,850755,SPC2,854949,null,9148930,Low Throughput,0.8
SPC3,850755,SEC11,854840,null,9148930,Low Throughput,0.8
PRT1,854543,SUI2,853463,null,16155567,High Throughput,0.5
PRT1,854543,PGA1,855564,null,16155567,High Throughput,0.5
LTE1,851209,BFA1,853513,null,19948498,Low Throughput,0.8
LTE1,851209,BRO1,856021,null,16729061,High Throughput,0.5
LTE1,851209,CIK1,855238,null,16729061,High Throughput,0.5
LTE1,851209,PFK2,855245,null,16729061,High Throughput,0.5
LTE1,851209,CTF4,856254,null,16729061,High Throughput,0.5
LTE1,851209,SAC3,851737,null,16729061,High Throughput,0.5
LTE1,851209,MOG1,853537,null,16729061,High Throughput,0.5
LTE1,851209,AAT2,850714,null,16729061,High Throughput,0.5
LTE1,851209,CDC24,851190,null,12234925,Low Throughput,0.8
LTE1,851209,DEP1,851220,null,16729061,High Throughput,0.5
LTE1,851209,SLK19,854370,null,16039591,Low Throughput,0.8
LTE1,851209,MMS22,851030,null,16729061,High Throughput,0.5
LTE1,851209,UME6,851788,null,16729061,High Throughput,0.5
LTE1,851209,VIP1,851126,null,16729061,High Throughput,0.5
LTE1,851209,ARC18,851085,null,16729061,High Throughput,0.5
LTE1,851209,SGF73,852814,null,16729061,High Throughput,0.5
LTE1,851209,SHP1,852222,null,16729061,High Throughput,0.5
LTE1,851209,NPL3,852042,null,16729061,High Throughput,0.5
LTE1,851209,RPN10,856607,null,16729061,High Throughput,0.5
LTE1,851209,IWR1,851442,null,16729061,High Throughput,0.5
LTE1,851209,RNR4,853091,null,16729061,High Throughput,0.5
LTE1,851209,NPT1,854384,null,16729061,High Throughput,0.5
LTE1,851209,STE20,856382,null,14734533,Low Throughput,0.8
LTE1,851209,ISW2,854480,null,16729061,High Throughput,0.5
LTE1,851209,RPD3,855386,null,16729061,High Throughput,0.5
LTE1,851209,RSC2,851071,null,16729061,High Throughput,0.5
LTE1,851209,GCR2,855522,null,16729061,High Throughput,0.5
LTE1,851209,YDJ1,855661,null,16729061,High Throughput,0.5
LTE1,851209,SCP160,853365,null,16729061,High Throughput,0.5
LTE1,851209,SDS3,854725,null,16729061,High Throughput,0.5
LTE1,851209,STB5,856583,null,16729061,High Throughput,0.5
LTE1,851209,RIM21,855422,null,16729061,High Throughput,0.5
LTE1,851209,BEM1,852499,null,16729061,High Throughput,0.5
LTE1,851209,CGI121,854972,null,16729061,High Throughput,0.5
LTE1,851209,SUM1,851905,null,16729061,High Throughput,0.5
LTE1,851209,SPT8,850744,null,16729061,High Throughput,0.5
LTE1,851209,KRE28,852145,null,16729061,High Throughput,0.5
LTE1,851209,MGM1,854386,null,16729061,High Throughput,0.5
LTE1,851209,CTF8,856598,null,16729061,High Throughput,0.5
LTE1,851209,PAH1,855201,null,16729061,High Throughput,0.5
LTE1,851209,APC9,850792,null,16729061,High Throughput,0.5
LTE1,851209,SPT21,855217,null,16729061,High Throughput,0.5
LTE1,851209,SPO12,856557,null,16039591,Low Throughput,0.8
LTE1,851209,TOP3,850935,null,16729061,High Throughput,0.5
LTE1,851209,ALD5,856804,null,16729061,High Throughput,0.5
LTE1,851209,SIN3,854158,null,16729061,High Throughput,0.5
LTE1,851209,PHO23,855626,null,16729061,High Throughput,0.5
LTE1,851209,UAF30,854470,null,16729061,High Throughput,0.5
LTE1,851209,RPL14A,853864,null,16729061,High Throughput,0.5
LTE1,851209,KTR2,853935,null,16729061,High Throughput,0.5
LTE1,851209,POS5,855913,null,16729061,High Throughput,0.5
LTE1,851209,BEM4,855942,null,16729061,High Throughput,0.5
LTE1,851209,SAP30,855305,null,16729061,High Throughput,0.5
LTE1,851209,HIT1,853516,null,16729061,High Throughput,0.5
LTE1,851209,SRB2,856437,null,16729061,High Throughput,0.5
LTE1,851209,DIA2,854247,null,16729061,High Throughput,0.5
STH1,854680,HHF2,855701,null,9799253,Low Throughput,0.8
STH1,854680,RSC3,851897,null,17542652,Low Throughput,0.8
STH1,854680,CSE4,853817,null,12697820,Low Throughput,0.8
STH1,854680,MIF2,853773,null,12697820,Low Throughput,0.8
ELO2,850400,ORM2,851064,null,24239358,Low Throughput,0.8
ELO2,850400,ELO3,851087,null,9211877,Low Throughput,0.8
ELO2,850400,ISC1,856739,null,22808036,Text Mining,0.75
SWM2,855738,MUD2,853788,null,20360394,Low Throughput,0.8
RAD54,852713,RDH54,852365,null,21558173,Low Throughput,0.8
RAD54,852713,LSM7,855575,null,16487579,High Throughput,0.5
RAD54,852713,LCD1,852110,null,21693576,Low Throughput,0.8
RAD54,852713,CCR4,851212,null,16487579,High Throughput,0.5
RAD54,852713,CIK1,855238,null,16487579,High Throughput,0.5
RAD54,852713,SWI6,850879,null,16487579,High Throughput,0.5
RAD54,852713,RNR4,853091,null,16487579,High Throughput,0.5
RAD54,852713,CTK3,854928,null,16487579,High Throughput,0.5
RAD54,852713,POP2,855788,null,16487579,High Throughput,0.5
RAD54,852713,CTK1,853718,null,16487579,High Throughput,0.5
RAD54,852713,SOD1,853568,null,16487579,High Throughput,0.5
RAD54,852713,RAD9,851803,null,19918932,Text Mining,0.25
RAD54,852713,CTK2,853450,null,16487579,High Throughput,0.5
RAD54,852713,RRM3,856426,null,16487579,High Throughput,0.5
PSF1,851576,SLD5,852100,null,25334017,Text Mining,0.75
PSF1,851576,PSF3,854019,null,25334017,Text Mining,0.25
PSF1,851576,PSF2,853373,null,25334017,Text Mining,0.25
PDC5,850825,PDC6,852978,null,16941010,High Throughput,0.5
SCP160,853365,EAP1,853631,null,14530432,Low Throughput,0.8
DNF1,856913,DNF2,851667,null,12631737,Low Throughput,0.8
CTF3,851097,CTF4,856254,null,16172405,High Throughput,0.5
CTF3,851097,CBF2,853041,null,11782448,Low Throughput,0.8
CTF3,851097,CSE4,853817,null,11782448,Low Throughput,0.8
CTF3,851097,RAD61,851577,null,16172405,High Throughput,0.5
CTF3,851097,CTF13,855119,null,11782448,Low Throughput,0.8
GYP1,854236,GOS1,856354,null,14764870,High Throughput,0.5
GYP1,854236,CBF1,853523,null,14764870,High Throughput,0.5
GYP1,854236,VMA2,852424,null,14764870,High Throughput,0.5
GYP1,854236,GET2,856817,null,14764870,High Throughput,0.5
GYP1,854236,COG7,852879,null,14764870,High Throughput,0.5
GYP1,854236,CPR7,853489,null,14764870,High Throughput,0.5
GYP1,854236,YPT6,850966,null,14764870,High Throughput,0.5
GYP1,854236,RIC1,850728,null,14764870,High Throughput,0.5
GYP1,854236,COG8,854904,null,14764870,High Throughput,0.5
GYP1,854236,COG5,855676,null,14764870,High Throughput,0.5
GYP1,854236,COG6,855687,null,14764870,High Throughput,0.5
GYP1,854236,ARL1,852462,null,14764870,High Throughput,0.5
GYP1,854236,VMA13,856148,null,14764870,High Throughput,0.5
GYP1,854236,SYS1,853453,null,14764870,High Throughput,0.5
ARX1,851678,BUD20,850763,null,23045392,Low Throughput,0.8
ARX1,851678,NMD3,856575,null,18077551,Low Throughput,0.8
ARX1,851678,MEX67,855934,null,17803941,Low Throughput,0.8
ARX1,851678,NUP120,853808,null,18077551,Low Throughput,0.8
ARX1,851678,GLE2,856844,null,17803941,Low Throughput,0.8
ARX1,851678,ECM1,851240,null,17803941,Low Throughput,0.8
ARX1,851678,MTR2,853649,null,18077551,Low Throughput,0.8
GIM5,854879,RIM21,855422,null,14764870,High Throughput,0.5
GIM5,854879,DRS2,851207,null,14764870,High Throughput,0.5
GIM5,854879,XRN1,852702,null,14764870,High Throughput,0.5
GIM5,854879,LDB18,850677,null,14764870,High Throughput,0.5
GIM5,854879,IRC15,856090,null,14764870,High Throughput,0.5
GIM5,854879,SEC66,852469,null,14764870,High Throughput,0.5
GIM5,854879,SWR1,851934,null,14764870,High Throughput,0.5
GIM5,854879,HOT1,855208,null,14764870,High Throughput,0.5
GIM5,854879,CIN2,855835,null,14764870,High Throughput,0.5
GIM5,854879,PAC2,856724,null,14764870,High Throughput,0.5
GIM5,854879,TUB4,850909,null,9463374,Low Throughput,0.8
GIM5,854879,PMP3,851869,null,14764870,High Throughput,0.5
GIM5,854879,VRP1,851051,null,14764870,High Throughput,0.5
GIM5,854879,BUB1,853100,null,14764870,High Throughput,0.5
GIM5,854879,HTZ1,854150,null,14764870,High Throughput,0.5
GIM5,854879,MCM22,853599,null,14764870,High Throughput,0.5
GIM5,854879,SUM1,851905,null,14764870,High Throughput,0.5
GIM5,854879,VAC14,851102,null,14764870,High Throughput,0.5
GIM5,854879,BUB3,854191,null,14764870,High Throughput,0.5
GIM5,854879,ALT1,850778,null,14764870,High Throughput,0.5
GIM5,854879,MYO5,855136,null,14764870,High Throughput,0.5
GIM5,854879,VPS72,852096,null,14764870,High Throughput,0.5
PRP28,851830,PRP24,855310,null,2010088,Low Throughput,0.8
PRP28,851830,STO1,855155,null,19451230,Low Throughput,0.8
BRF1,853161,RPC34,855737,null,10329159,Low Throughput,0.8
TPK2,855898,STI1,854192,null,17573546,Low Throughput,0.8
TPK2,855898,TPK3,853688,null,3036373,Low Throughput,0.8
TPK2,855898,NOT3,854773,null,11929548,Low Throughput,0.8
PGD1,852860,SNF1,852088,null,20054697,Low Throughput,0.8
PGD1,852860,TFA1,853840,null,10973956,Low Throughput,0.8
PGD1,852860,RPB4,853301,null,20054697,Low Throughput,0.8
SEC14,855103,SRF1,851423,null,17881569,High Throughput,0.5
SEC14,855103,CKI1,850824,null,19146388,Low Throughput,0.8
SEC14,855103,PAC10,852969,null,16262726,High Throughput,0.5
SEC14,855103,ARP1,856530,null,17881569,High Throughput,0.5
SEC14,855103,ROM2,851086,null,17881569,High Throughput,0.5
SEC14,855103,FMP27,851175,null,17881569,High Throughput,0.5
SEC14,855103,NUM1,851727,null,16262726,High Throughput,0.5
SEC14,855103,VPS51,853890,null,17881569,High Throughput,0.5
SEC14,855103,YPT31,856753,null,17881569,High Throughput,0.5
SEC14,855103,TRS65,853076,null,17881569,High Throughput,0.5
SEC14,855103,TRS85,851686,null,17881569,High Throughput,0.5
SEC14,855103,GYP1,854236,null,17881569,High Throughput,0.5
SEC14,855103,CLA4,855418,null,17881569,High Throughput,0.5
SEC14,855103,SEC15,852618,null,11063675,High Throughput,0.5
SEC14,855103,TLG2,854142,null,17881569,High Throughput,0.5
SEC14,855103,GIM5,854879,null,16262726,High Throughput,0.5
SEC14,855103,ARL3,856056,null,17881569,High Throughput,0.5
SEC14,855103,HPM1,854696,null,17881569,High Throughput,0.5
SEC14,855103,SSD1,851887,null,17881569,High Throughput,0.5
SEC14,855103,BUD23,850414,null,16262726,High Throughput,0.5
SEC14,855103,VPS1,853870,null,17881569,High Throughput,0.5
SEC14,855103,ARL1,852462,null,17881569,High Throughput,0.5
SEC14,855103,KEX2,855483,null,17881569,High Throughput,0.5
SEC14,855103,GAS1,855355,null,17881569,High Throughput,0.5
